ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-03-27T18:35:07Z,1873,LUNA,Feid,FERXXOCALIPSIS,spotify:track:7bywjHOc0wSjGGbj04XbVi,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564506.0,False
2024-03-27T18:35:09Z,1876,FRI(END)S,V,FRI(END)S,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564508.0,False
2024-03-27T18:35:10Z,1739,"yes, and?",Ariana Grande,eternal sunshine,spotify:track:5D34wRmbFS29AjtTOP2QJe,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564510.0,False
2024-03-27T18:35:11Z,1128,redrum,21 Savage,american dream,spotify:track:52eIcoLUM25zbQupAZYoFh,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564512.0,False
2024-03-27T18:35:13Z,1181,the boy is mine,Ariana Grande,eternal sunshine,spotify:track:0Lmbke3KNVFXtoH2mMSHCw,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564513.0,False
2024-03-27T18:35:16Z,2765,Saturn,SZA,Saturn,spotify:track:1bjeWoagtHmUKputLVyDxQ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564514.0,False
2024-03-27T18:35:17Z,744,FE!N (feat. Playboi Carti),Travis Scott,UTOPIA,spotify:track:42VsgItocQwOQC3XWZ8JNA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564517.0,False
2024-03-27T18:35:18Z,1153,Madonna,Natanael Cano,Madonna,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564518.0,False
2024-03-27T18:35:19Z,0,Lovin On Me,Jack Harlow,Lovin On Me,spotify:track:4xhsWYTOGcal8zt0J161CU,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564520.0,False
2024-03-27T18:35:22Z,2476,I Wanna Be Yours,Arctic Monkeys,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711564522.0,False
2024-03-27T18:35:57Z,26168,Unwritten,Natasha Bedingfield,Unwritten,spotify:track:3U5JVgI2x4rDyHGObzJfNf,,,,,,,,fwdbtn,logout,False,False,False,1711564524.0,False
2024-03-28T13:16:55Z,44644,Z3ta Zoghbia,Bouchra Elm,Z3ta Zoghbia,spotify:track:09gr5OsP3zgzY1PdbGFe2I,,,,,,,,clickrow,logout,False,False,False,1711631167.0,False
2024-03-28T14:42:19Z,119328,What Love Is,Zimmer90,What Love Is,spotify:track:11RJg9AillccZgJYZ47L5f,,,,,,,,clickrow,endplay,False,True,False,1711636820.0,False
2024-03-28T14:42:33Z,10604,Evergreen,Richy Mitch & The Coal Miners,RMCM,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711636941.0,False
2024-03-28T14:42:34Z,1060,hotline (edit),Billie Eilish,hotline (edit),spotify:track:0WFryfbNKPXVtVQlz5dZ8H,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711636953.0,False
2024-03-28T14:42:44Z,7754,Lovin' Feeling,French 79,Olympic,spotify:track:5pxtj7cCnv2hZe6mbS2MBx,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711636955.0,False
2024-03-28T14:57:20Z,274036,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,,,,,,,,fwdbtn,logout,False,False,False,1711636964.0,False
2024-03-28T18:24:24Z,134977,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,Save Your Tears,spotify:track:37BZB0z9T8Xu7U3e65qxFy,,,,,,,,clickrow,endplay,False,True,False,1711650128.0,False
2024-03-28T18:26:29Z,123572,Save Your Tears,The Weeknd,After Hours,spotify:track:5QO79kh1waicV47BqGRL3g,,,,,,,,clickrow,endplay,False,True,False,1711650265.0,False
2024-03-28T18:26:51Z,21379,Moth To A Flame (with The Weeknd),Swedish House Mafia,Paradise Again,spotify:track:0VO8gYVDSwM1Qdd2GsMoYK,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650390.0,False
2024-03-28T18:26:52Z,991,Call Out My Name,The Weeknd,"My Dear Melancholy,",spotify:track:09mEdoA6zrmBPgTEN5qXmN,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650412.0,False
2024-03-28T18:26:56Z,3677,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650413.0,False
2024-03-28T18:27:06Z,9516,People You Know,Selena Gomez,Rare,spotify:track:5Bf1MMvldbysxJW5RpQ5ta,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650416.0,False
2024-03-28T18:27:07Z,1104,I Ain't Worried,OneRepublic,I Ain’t Worried,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650426.0,False
2024-03-28T18:27:11Z,4137,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven,spotify:track:6GGtHZgBycCgGBUhZo81xe,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650427.0,False
2024-03-28T18:27:22Z,10912,Lost in the Fire (feat. The Weeknd),Gesaffelstein,Hyperion,spotify:track:2vXKRlJBXyOcvZYTdNeckS,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650431.0,False
2024-03-28T18:27:25Z,1410,MIDDLE OF THE NIGHT,Elley Duhé,PHOENIX,spotify:track:45JYEmfoWSpCA3Paut7YXE,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650443.0,False
2024-03-28T18:27:58Z,33632,Formula,Labrinth,Euphoria (Original Score from the HBO Series),spotify:track:6EtKlIQmGPB9SX8UjDJG5s,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650445.0,False
2024-03-28T18:30:34Z,154905,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,spotify:track:4iJyoBOLtHqaGxP12qzhQI,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650479.0,False
2024-03-28T18:30:41Z,7090,Die For You (with Ariana Grande) - Remix,The Weeknd,Starboy,spotify:track:4W4fNrZYkobj539TOWsLO2,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650634.0,False
2024-03-28T18:30:42Z,1124,Without Me,Eminem,The Eminem Show,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650641.0,False
2024-03-28T18:30:43Z,1197,Circles,Post Malone,Hollywood's Bleeding,spotify:track:21jGcNKet2qwijlDFuPiPb,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650642.0,False
2024-03-28T18:31:42Z,58096,Cry,Cigarettes After Sex,Cry,spotify:track:3p4hRhMcb6ch8OLtATMaLw,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650644.0,False
2024-03-28T18:31:43Z,1081,I Wanna Be Yours,Arctic Monkeys,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650702.0,False
2024-03-28T18:31:49Z,6598,In Your Eyes,The Weeknd,After Hours,spotify:track:7szuecWAPwGoV1e5vGu8tl,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650703.0,False
2024-03-28T18:32:06Z,17156,abcdefu,GAYLE,hello this is the setlist for my tour,spotify:track:0y1mX0LxNwSMRPXWutJOJu,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650710.0,False
2024-03-28T18:32:08Z,1145,"Sex, Drugs, Etc.",Beach Weather,Pineapple Sunrise,spotify:track:7MlDNspYwfqnHxORufupwq,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650727.0,False
2024-03-28T18:32:56Z,47632,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),spotify:track:2JzZzZUQj3Qff7wapcbKjc,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650728.0,False
2024-03-28T18:32:59Z,3113,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650776.0,False
2024-03-28T18:33:02Z,3662,Sunsetz,Cigarettes After Sex,Cigarettes After Sex,spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650780.0,False
2024-03-28T18:33:05Z,2318,The Hills,The Weeknd,Beauty Behind The Madness,spotify:track:7fBv7CLKzipRk6EC6TWHOB,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650783.0,False
2024-03-28T18:33:07Z,1778,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Hollywood's Bleeding,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650786.0,False
2024-03-28T18:33:19Z,11150,Doin' Time,Lana Del Rey,Norman Fucking Rockwell!,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650787.0,False
2024-03-28T18:33:20Z,1070,Take Me To Church,Hozier,Hozier,spotify:track:3dYD57lRAUcMHufyqn9GcI,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650799.0,False
2024-03-28T18:33:22Z,1112,ocean eyes,Billie Eilish,dont smile at me,spotify:track:7hDVYcQq6MxkdJGweuCtl9,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650801.0,False
2024-03-28T18:33:23Z,640,After Dark,Mr.Kitty,Time,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,,,,,,,,fwdbtn,backbtn,False,True,False,1711650802.0,False
2024-03-28T18:35:38Z,135324,ocean eyes,Billie Eilish,dont smile at me,spotify:track:7hDVYcQq6MxkdJGweuCtl9,,,,,,,,backbtn,fwdbtn,False,True,False,1711650803.0,False
2024-03-28T18:35:39Z,1145,After Dark,Mr.Kitty,Time,spotify:track:2LKOHdMsL0K9KwcPRlJK2v,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650938.0,False
2024-03-28T18:35:41Z,2353,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,After Hours,spotify:track:1oFAF1hdPOickyHgbuRjyX,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650940.0,False
2024-03-28T18:35:43Z,884,K.,Cigarettes After Sex,Cigarettes After Sex,spotify:track:1FWsomP9StpCcXNWmJk8Cl,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650942.0,False
2024-03-28T18:35:44Z,0,One Dance,Drake,Views,spotify:track:1zi7xx7UVEFkmKfv06H8x0,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650943.0,False
2024-03-28T18:35:52Z,7278,Cruel Summer,Taylor Swift,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650944.0,False
2024-03-28T18:35:53Z,1130,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,spotify:track:086myS9r57YsLbJpU0TgK9,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650952.0,False
2024-03-28T18:35:54Z,1511,Bones,Imagine Dragons,Mercury - Acts 1 & 2,spotify:track:54ipXppHLA8U4yqpOFTUhr,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650953.0,False
2024-03-28T18:35:55Z,790,I Like You (A Happier Song) (with Doja Cat),Post Malone,Twelve Carat Toothache,spotify:track:0O6u0VJ46W86TxN9wgyqDj,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711650955.0,False
2024-03-28T18:46:01Z,760,Starboy,The Weeknd,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,,,,,,,,fwdbtn,logout,False,False,False,1711650955.0,False
2024-03-29T17:22:18Z,144173,Starboy,The Weeknd,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,,,,,,,,appload,fwdbtn,False,True,False,1711732791.0,False
2024-03-29T17:22:21Z,3096,Sweet,Cigarettes After Sex,Cigarettes After Sex,spotify:track:6ilc4vQcwMPlvAHFfsTGng,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711732939.0,False
2024-03-29T17:22:22Z,728,Until I Found You,Stephen Sanchez,Easy On My Eyes,spotify:track:6VhuP99TE6gYNQRJIlAWFD,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711732942.0,False
2024-03-29T17:22:23Z,412,Under The Influence,Chris Brown,Indigo (Extended),spotify:track:5IgjP7X4th6nMNDh4akUHb,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711732943.0,False
2024-03-29T17:22:25Z,822,Demons,Imagine Dragons,Night Visions,spotify:track:5qaEfEh1AtSdrdrByCP7qR,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711732946.0,False
2024-03-29T17:22:25Z,908,Romantic Homicide,d4vd,Romantic Homicide,spotify:track:1xK59OXxi2TAAAbmZK0kBL,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711732945.0,False
2024-03-29T17:24:37Z,131686,Harleys In Hawaii,Katy Perry,Smile,spotify:track:3B4etxytImrRKQgV3XHjnR,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711732947.0,False
2024-03-29T17:24:42Z,4794,I Was Never There,The Weeknd,"My Dear Melancholy,",spotify:track:1cKHdTo9u0ZymJdPGSh6nq,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733079.0,False
2024-03-29T17:24:44Z,630,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,spotify:track:3w3y8KPTfNeOKPiqUTakBh,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733084.0,False
2024-03-29T17:24:45Z,780,idfc,blackbear,dead,spotify:track:3SErMoIKdRELto2OspGs5L,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733085.0,False
2024-03-29T17:24:47Z,1822,Bored,Billie Eilish,Bored,spotify:track:04sN26COy28wTXYj3dMoiZ,,,,,,,,fwdbtn,backbtn,False,True,False,1711733086.0,False
2024-03-29T17:24:50Z,3080,idfc,blackbear,dead,spotify:track:3SErMoIKdRELto2OspGs5L,,,,,,,,backbtn,fwdbtn,False,True,False,1711733088.0,False
2024-03-29T17:24:51Z,746,Bored,Billie Eilish,Bored,spotify:track:04sN26COy28wTXYj3dMoiZ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733091.0,False
2024-03-29T17:24:54Z,2941,Here With Me,d4vd,Petals to Thorns,spotify:track:5LrN7yUQAzvthd4QujgPFr,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733092.0,False
2024-03-29T17:24:56Z,2593,Popular (with Playboi Carti & Madonna),The Weeknd,The Highlights - Deluxe,spotify:track:7GUhiAHLoVy1V8ucQuZ3CB,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733095.0,False
2024-03-29T17:24:58Z,2313,deja vu,Olivia Rodrigo,SOUR,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733098.0,False
2024-03-29T17:25:01Z,1868,Mount Everest,Labrinth,Imagination & the Misfit Kid,spotify:track:1ZdhOMWyFR8Iv9eylMGYg2,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733100.0,False
2024-03-29T17:25:04Z,3236,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733102.0,False
2024-03-29T17:25:07Z,3074,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733106.0,False
2024-03-29T17:26:13Z,65490,Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,spotify:track:2K7xn816oNHJZ0aVqdQsha,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733109.0,False
2024-03-29T17:26:15Z,1847,Beggin',Måneskin,Chosen,spotify:track:3Wrjm47oTz2sjIgck11l5e,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733175.0,False
2024-03-29T17:26:16Z,1104,Riptide,Vance Joy,Dream Your Life Away,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733177.0,False
2024-03-29T17:26:17Z,205,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733178.0,False
2024-03-29T17:26:20Z,835,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,spotify:track:6gBFPUFcJLzWGx4lenP6h2,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733179.0,False
2024-03-29T17:26:21Z,664,After Hours,The Weeknd,After Hours,spotify:track:2p8IUWQDrpjuFltbdgLOag,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733181.0,False
2024-03-29T17:26:21Z,0,hot girl bummer,blackbear,everything means nothing,spotify:track:6jRq8gaZhMUyy5RclRPcAf,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733182.0,False
2024-03-29T17:26:22Z,741,happier,Olivia Rodrigo,SOUR,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733183.0,False
2024-03-29T17:26:23Z,0,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733184.0,False
2024-03-29T17:26:24Z,0,SNAP,Rosa Linn,SNAP,spotify:track:76OGwb5RA9h4FxQPT33ekc,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733185.0,False
2024-03-29T17:26:24Z,0,Diet Mountain Dew,Lana Del Rey,Born To Die - The Paradise Edition,spotify:track:2vtmY2mSccRzKGjtcHSzI3,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733186.0,False
2024-03-29T17:26:28Z,3253,Still Don't Know My Name,Labrinth,Euphoria (Original Score from the HBO Series),spotify:track:6N22FZs2ZhPBYi3b9XPajV,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733186.0,False
2024-03-29T17:26:31Z,1605,Need to Know,Doja Cat,Planet Her,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733190.0,False
2024-03-29T17:26:32Z,500,bellyache,Billie Eilish,Bellyache,spotify:track:51NFxnQvaosfDDutk0tams,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733192.0,False
2024-03-29T17:26:39Z,5056,Trampoline (with ZAYN),SHAED,Melt (Deluxe),spotify:track:2ez6qvOTHKeI3ss80NGqnI,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733194.0,False
2024-03-29T17:26:41Z,1903,Something About You,Eyedress,Mulholland Drive,spotify:track:6RiiSy9GzSwiyDEJDiMuKe,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733201.0,False
2024-03-29T17:26:42Z,1373,Blinding Lights,The Weeknd,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733202.0,False
2024-03-29T17:26:45Z,3167,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733204.0,False
2024-03-29T17:26:53Z,7275,Woman,Doja Cat,Planet Her,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733207.0,False
2024-03-29T17:26:55Z,2425,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",spotify:track:43zdsphuZLzwA9k4DJhU0I,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733215.0,False
2024-03-29T17:26:57Z,733,Fire On Fire,Sam Smith,Love Goes,spotify:track:7t3Xdbufg7q2onVsR8RBdY,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733217.0,False
2024-03-29T17:26:59Z,1680,I Feel It Coming,The Weeknd,Starboy,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733219.0,False
2024-03-29T17:27:00Z,0,Atlantis,Seafret,Tell Me It's Real,spotify:track:1Fid2jjqsHViMX6xNH70hE,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733221.0,False
2024-03-29T17:27:58Z,55892,idfc,blackbear,deadroses,spotify:track:6y6jbcPG4Yn3Du4moXaenr,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733222.0,False
2024-03-29T17:28:03Z,5286,Lonely (with benny blanco),Justin Bieber,Justice,spotify:track:3S8jK1mGzQi24ilFb45DAZ,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733279.0,False
2024-03-29T17:28:07Z,4257,Radio,Lana Del Rey,Born To Die - The Paradise Edition,spotify:track:3taCbWWTilb7eNMsAzOBq4,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733285.0,False
2024-03-29T17:28:09Z,570,Mockingbird,Eminem,Encore,spotify:track:561jH07mF1jHuk7KlaeF0s,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733289.0,False
2024-03-29T17:28:11Z,433,Stargirl Interlude,The Weeknd,Starboy,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733290.0,False
2024-03-29T17:28:13Z,2445,Say It Right,Nelly Furtado,Loose,spotify:track:2aI21FnmY7TJVKeMaoQZ0t,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733293.0,False
2024-03-29T17:28:14Z,265,Therefore I Am,Billie Eilish,Happier Than Ever,spotify:track:20R4HfKloPKgXDqU7UKk3x,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733295.0,False
2024-03-29T17:28:16Z,1518,Sunroof,Nicky Youre,Good Times Go,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733296.0,False
2024-03-29T17:28:17Z,217,Dark Horse,Katy Perry,PRISM,spotify:track:4jbmgIyjGoXjY01XxatOx6,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733298.0,False
2024-03-29T17:28:20Z,1883,Stitches,Shawn Mendes,Handwritten,spotify:track:3zkWCteF82vJwv0hRLba76,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733299.0,False
2024-03-29T17:28:21Z,531,we fell in love in october,girl in red,we fell in love in october / October Passed Me By,spotify:track:6IPwKM3fUUzlElbvKw2sKl,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733302.0,False
2024-03-29T17:28:21Z,161,Animals,Maroon 5,V,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733301.0,False
2024-03-29T17:28:22Z,596,Dancing With A Stranger (with Normani),Sam Smith,Love Goes,spotify:track:3xgT3xIlFGqZjYW9QlhJWp,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733303.0,False
2024-03-29T17:31:09Z,161249,Lover,Taylor Swift,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733304.0,False
2024-03-29T17:31:11Z,2834,idontwannabeyouanymore,Billie Eilish,dont smile at me,spotify:track:41zXlQxzTi6cGAjpOXyLYH,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711733470.0,False
2024-03-29T17:31:12Z,751,Treat You Better,Shawn Mendes,Illuminate,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,,,,,,,,fwdbtn,backbtn,False,True,False,1711733473.0,False
2024-03-29T17:41:59Z,43651,idontwannabeyouanymore,Billie Eilish,dont smile at me,spotify:track:41zXlQxzTi6cGAjpOXyLYH,,,,,,,,backbtn,logout,False,False,False,1711733474.0,False
2024-03-30T16:23:47Z,219450,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,Lover (Remix) [feat. Shawn Mendes],spotify:track:3i9UVldZOE0aD0JnyfAZZ0,,,,,,,,clickrow,endplay,False,True,False,1711815606.0,False
2024-03-30T16:26:40Z,171438,Cruel Summer,Taylor Swift,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711815828.0,False
2024-03-30T16:26:42Z,2228,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven,spotify:track:6GGtHZgBycCgGBUhZo81xe,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711815999.0,False
2024-03-30T16:26:44Z,2020,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,After Hours,spotify:track:1oFAF1hdPOickyHgbuRjyX,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816002.0,False
2024-03-30T16:26:45Z,726,Those Eyes,New West,Based On A True Story...,spotify:track:2psRActEWsTlYYd7EDoyVR,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816005.0,False
2024-03-30T16:26:45Z,725,Dandelions,Ruth B.,Safe Haven,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816004.0,False
2024-03-30T16:26:56Z,9480,The Night We Met,Lord Huron,The Night We Met,spotify:track:5Djt1AQnhfhYJjs4m7WS6G,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816005.0,False
2024-03-30T16:27:35Z,37701,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816016.0,False
2024-03-30T16:27:36Z,966,Radio,Lana Del Rey,Born To Die - The Paradise Edition,spotify:track:3taCbWWTilb7eNMsAzOBq4,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816054.0,False
2024-03-30T16:27:37Z,1410,you broke me first,Tate McRae,TOO YOUNG TO BE SAD,spotify:track:4l0RmWt52FxpVxMNni6i63,,,,,,,,fwdbtn,backbtn,False,True,False,1711816055.0,False
2024-03-30T16:28:20Z,42968,Radio,Lana Del Rey,Born To Die - The Paradise Edition,spotify:track:3taCbWWTilb7eNMsAzOBq4,,,,,,,,backbtn,fwdbtn,False,True,False,1711816057.0,False
2024-03-30T16:28:21Z,1638,you broke me first,Tate McRae,TOO YOUNG TO BE SAD,spotify:track:4l0RmWt52FxpVxMNni6i63,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816100.0,False
2024-03-30T16:28:25Z,3256,In The Stars,Benson Boone,In The Stars,spotify:track:1ei3hzQmrgealgRKFxIcWn,,,,,,,,fwdbtn,fwdbtn,False,True,False,1711816101.0,False
2024-03-30T16:28:27Z,615,cardigan,Taylor Swift,folklore,spotify:track:4R2kfaDFhslZEMJqAFNpdd,,,,,,,,fwdbtn,backbtn,False,True,False,1711816105.0,False
2024-03-30T16:28:27Z,460,In The Stars,Benson Boone,In The Stars,spotify:track:1ei3hzQmrgealgRKFxIcWn,,,,,,,,backbtn,backbtn,False,True,False,1711816106.0,False
2024-03-30T16:28:30Z,2647,you broke me first,Tate McRae,TOO YOUNG TO BE SAD,spotify:track:4l0RmWt52FxpVxMNni6i63,,,,,,,,backbtn,fwdbtn,False,True,False,1711816107.0,False
